agency,dataset,official_source_page,url,local_path,status,size,sha256,seasonal_adjustment_status,error
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk002.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk003.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk004.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk005.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk006.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk007.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk008.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk009.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk010.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk011.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk012.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk013.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk014.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk015.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk016.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk017.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2017_2026_chunk018.json,accepted-existing,224,48d4a57eed253437dd9f0664c33b90bbc2a7cb9ab553605f7a8a367cee05a818,metadata-defined,"Request could not be serviced, as the daily threshold for total number of requests allocated to the user with registration key  has been reached."
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk001.json,accepted-existing-successful-cache,249135,e596b2dcbc522cb5f16fa4711000da736cb448f516409a7ec2ecbb3b1cb5a055,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk002.json,accepted-existing-successful-cache,249135,f995ed7fbebb7c8ed1d080d9e342e8059388365933ba32dc5ceac976389878de,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk003.json,accepted-existing-successful-cache,245299,bd0adfe524366e373b7f3b083ea96942283281eea74903e9463ac852f2bbf42a,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk004.json,accepted-existing-successful-cache,233791,2ed281fecfe0badf7aecebe523df98397a93233e2035488ad10d52e81c31c821,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk005.json,accepted-existing-successful-cache,233791,e7375182680dcadbe382413df2b4c38ae0b5c3dbc7faa4683ccd536afd47926b,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk006.json,accepted-existing-successful-cache,245299,bc94d292d923490cb547071066a539025bebad28226b6160c6fb4c27d1568d76,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk007.json,accepted-existing-successful-cache,244340,5c2596370fe8b1ddf84e453e811723e31e0dca63e4e51469fb661b874b0fd68d,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk008.json,accepted-existing-successful-cache,229955,7efe9bf803ad4397695dbbadb4ded819091e512ec8fb9de955c5686e48860098,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk009.json,accepted-existing-successful-cache,239545,6c9f13d6431d749028999d4a958c2468c158dbe9ed771aeee37e785b2eb2d976,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk010.json,accepted-existing-successful-cache,233791,7cd3934e618da690c75237151ee2062c002490cc4a6c851d830b93f35de01bc8,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk011.json,accepted-existing-successful-cache,237627,1aeaf85f8be5fac21bc6b9213d3e959ef17f2cf47635abdb733329d18603f39e,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk012.json,accepted-existing-successful-cache,241463,5def5727594b0c280458d05362135ec00fc754277838020821afdeabb534c340,metadata-defined,parsed preserved successful cached official BLS API response
U.S. Bureau of Labor Statistics,CES/SAE total-private average weekly hours API response,https://www.bls.gov/developers/,https://api.bls.gov/publicAPI/v2/timeseries/data/,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\bls_api_ces_total_private_hours\ces_hours_2007_2025_chunk013.json,accepted-existing-successful-cache,233791,6bf1effc39f10355a11cf631fe060fff85919980b88feff2e143e4839fac0cb3,metadata-defined,parsed preserved successful cached official BLS API response
